"(608, 448) -> (640, 480)",4,3792677
"(608, 448) -> (640, 480)",8,3722717
"(608, 448) -> (640, 480)",16,4629831
"(608, 448) -> (640, 480)",32,7008679
"(608, 480) -> (640, 512)",4,3792677
"(608, 480) -> (640, 512)",8,3652121
"(608, 480) -> (640, 512)",16,4594533
"(608, 480) -> (640, 512)",32,7043977
"(640, 0) -> (672, 32)",4,4065461
"(640, 0) -> (672, 32)",8,3642821
"(640, 0) -> (672, 32)",16,4585383
"(640, 0) -> (672, 32)",32,6965607
"(640, 32) -> (672, 64)",4,3927869
"(640, 32) -> (672, 64)",8,3646121
"(640, 32) -> (672, 64)",16,4589909
"(640, 32) -> (672, 64)",32,7002679
"(640, 64) -> (672, 96)",4,3786677
"(640, 64) -> (672, 96)",8,3787313
"(640, 64) -> (672, 96)",16,4588533
"(640, 64) -> (672, 96)",32,7002679
"(640, 96) -> (672, 128)",4,3786677
"(640, 96) -> (672, 128)",8,3787313
"(640, 96) -> (672, 128)",16,4588533
"(640, 96) -> (672, 128)",32,7002679
"(640, 128) -> (672, 160)",4,3927869
"(640, 128) -> (672, 160)",8,3646121
"(640, 128) -> (672, 160)",16,4554611
"(640, 128) -> (672, 160)",32,7002679
"(640, 160) -> (672, 192)",4,4069061
"(640, 160) -> (672, 192)",8,3646121
"(640, 160) -> (672, 192)",16,4588533
"(640, 160) -> (672, 192)",32,7002679
"(640, 192) -> (672, 224)",4,3786677
"(640, 192) -> (672, 224)",8,3646121
"(640, 192) -> (672, 224)",16,4623831
"(640, 192) -> (672, 224)",32,7002679
"(640, 224) -> (672, 256)",4,4072061
"(640, 224) -> (672, 256)",8,3719717
"(640, 224) -> (672, 256)",16,4591533
"(640, 224) -> (672, 256)",32,7005679
"(640, 256) -> (672, 288)",4,3933869
"(640, 256) -> (672, 288)",8,3652121
"(640, 256) -> (672, 288)",16,4594533
"(640, 256) -> (672, 288)",32,7008679
"(640, 288) -> (672, 320)",4,4075061
"(640, 288) -> (672, 320)",8,3652121
"(640, 288) -> (672, 320)",16,4594533
"(640, 288) -> (672, 320)",32,6974757
"(640, 320) -> (672, 352)",4,3792677
"(640, 320) -> (672, 352)",8,3652121
"(640, 320) -> (672, 352)",16,4629831
"(640, 320) -> (672, 352)",32,7008679
"(640, 352) -> (672, 384)",4,3792677
"(640, 352) -> (672, 384)",8,3722717
"(640, 352) -> (672, 384)",16,4594533
"(640, 352) -> (672, 384)",32,7008679
"(640, 384) -> (672, 416)",4,4075061
"(640, 384) -> (672, 416)",8,3652121
"(640, 384) -> (672, 416)",16,4560611
"(640, 384) -> (672, 416)",32,7008679
"(640, 416) -> (672, 448)",4,3933869
"(640, 416) -> (672, 448)",8,3652121
"(640, 416) -> (672, 448)",16,4594533
"(640, 416) -> (672, 448)",32,7008679
"(640, 448) -> (672, 480)",4,3792677
"(640, 448) -> (672, 480)",8,3722717
"(640, 448) -> (672, 480)",16,4629831
"(640, 448) -> (672, 480)",32,7008679
"(640, 480) -> (672, 512)",4,3792677
"(640, 480) -> (672, 512)",8,3722717
"(640, 480) -> (672, 512)",16,4594533
"(640, 480) -> (672, 512)",32,7043977
"(672, 0) -> (704, 32)",4,4065461
"(672, 0) -> (704, 32)",8,3642821
"(672, 0) -> (704, 32)",16,4585383
"(672, 0) -> (704, 32)",32,6965607
"(672, 32) -> (704, 64)",4,3927869
"(672, 32) -> (704, 64)",8,3646121
"(672, 32) -> (704, 64)",16,4589909
"(672, 32) -> (704, 64)",32,7002679
"(672, 64) -> (704, 96)",4,3786677
"(672, 64) -> (704, 96)",8,3787313
"(672, 64) -> (704, 96)",16,4588533
"(672, 64) -> (704, 96)",32,7002679
"(672, 96) -> (704, 128)",4,3786677
"(672, 96) -> (704, 128)",8,3787313
"(672, 96) -> (704, 128)",16,4588533
"(672, 96) -> (704, 128)",32,7002679
"(672, 128) -> (704, 160)",4,3927869
"(672, 128) -> (704, 160)",8,3646121
"(672, 128) -> (704, 160)",16,4554611
"(672, 128) -> (704, 160)",32,7002679
"(672, 160) -> (704, 192)",4,4069061
"(672, 160) -> (704, 192)",8,3646121
"(672, 160) -> (704, 192)",16,4588533
"(672, 160) -> (704, 192)",32,7002679
"(672, 192) -> (704, 224)",4,3786677
"(672, 192) -> (704, 224)",8,3646121
"(672, 192) -> (704, 224)",16,4623831
"(672, 192) -> (704, 224)",32,7002679
"(672, 224) -> (704, 256)",4,4072061
"(672, 224) -> (704, 256)",8,3719717
"(672, 224) -> (704, 256)",16,4591533
"(672, 224) -> (704, 256)",32,7005679
"(672, 256) -> (704, 288)",4,3933869
"(672, 256) -> (704, 288)",8,3652121
"(672, 256) -> (704, 288)",16,4594533
"(672, 256) -> (704, 288)",32,7008679
"(672, 288) -> (704, 320)",4,4075061
"(672, 288) -> (704, 320)",8,3652121
"(672, 288) -> (704, 320)",16,4594533
"(672, 288) -> (704, 320)",32,6974757
"(672, 320) -> (704, 352)",4,3792677
"(672, 320) -> (704, 352)",8,3652121
"(672, 320) -> (704, 352)",16,4629831
"(672, 320) -> (704, 352)",32,7008679
"(672, 352) -> (704, 384)",4,3792677
"(672, 352) -> (704, 384)",8,3722717
"(672, 352) -> (704, 384)",16,4594533
"(672, 352) -> (704, 384)",32,7008679
"(672, 384) -> (704, 416)",4,4075061
"(672, 384) -> (704, 416)",8,3652121
"(672, 384) -> (704, 416)",16,4594533
"(672, 384) -> (704, 416)",32,7008679
"(672, 416) -> (704, 448)",4,3933869
"(672, 416) -> (704, 448)",8,3652121
"(672, 416) -> (704, 448)",16,4594533
"(672, 416) -> (704, 448)",32,7008679
"(672, 448) -> (704, 480)",4,3792677
"(672, 448) -> (704, 480)",8,3722717
"(672, 448) -> (704, 480)",16,4629831
"(672, 448) -> (704, 480)",32,7008679
"(672, 480) -> (704, 512)",4,3792677
"(672, 480) -> (704, 512)",8,3722717
"(672, 480) -> (704, 512)",16,4594533
"(672, 480) -> (704, 512)",32,7043977
"(704, 0) -> (736, 32)",4,4065461
"(704, 0) -> (736, 32)",8,3642821
"(704, 0) -> (736, 32)",16,4585383
"(704, 0) -> (736, 32)",32,6965607
"(704, 32) -> (736, 64)",4,3927869
"(704, 32) -> (736, 64)",8,3646121
"(704, 32) -> (736, 64)",16,4623831
"(704, 32) -> (736, 64)",32,7002679
"(704, 64) -> (736, 96)",4,3786677
"(704, 64) -> (736, 96)",8,3787313
"(704, 64) -> (736, 96)",16,4588533
"(704, 64) -> (736, 96)",32,7002679
"(704, 96) -> (736, 128)",4,3786677
"(704, 96) -> (736, 128)",8,3787313
"(704, 96) -> (736, 128)",16,4588533
"(704, 96) -> (736, 128)",32,7002679
"(704, 128) -> (736, 160)",4,3927869
"(704, 128) -> (736, 160)",8,3646121
"(704, 128) -> (736, 160)",16,4554611
"(704, 128) -> (736, 160)",32,7002679
"(704, 160) -> (736, 192)",4,4069061
"(704, 160) -> (736, 192)",8,3646121
"(704, 160) -> (736, 192)",16,4588533
"(704, 160) -> (736, 192)",32,7002679
"(704, 192) -> (736, 224)",4,3786677
"(704, 192) -> (736, 224)",8,3646121
"(704, 192) -> (736, 224)",16,4623831
"(704, 192) -> (736, 224)",32,7002679
"(704, 224) -> (736, 256)",4,4072061
"(704, 224) -> (736, 256)",8,3719717
"(704, 224) -> (736, 256)",16,4591533
"(704, 224) -> (736, 256)",32,7005679
"(704, 256) -> (736, 288)",4,3933869
"(704, 256) -> (736, 288)",8,3652121
"(704, 256) -> (736, 288)",16,4594533
"(704, 256) -> (736, 288)",32,7008679
"(704, 288) -> (736, 320)",4,4075061
"(704, 288) -> (736, 320)",8,3652121
"(704, 288) -> (736, 320)",16,4594533
"(704, 288) -> (736, 320)",32,7008679
"(704, 320) -> (736, 352)",4,3933869
"(704, 320) -> (736, 352)",8,3652121
"(704, 320) -> (736, 352)",16,4629831
"(704, 320) -> (736, 352)",32,7008679
"(704, 352) -> (736, 384)",4,3792677
"(704, 352) -> (736, 384)",8,3722717
"(704, 352) -> (736, 384)",16,4629831
"(704, 352) -> (736, 384)",32,7008679
"(704, 384) -> (736, 416)",4,4075061
"(704, 384) -> (736, 416)",8,3722717
"(704, 384) -> (736, 416)",16,4594533
"(704, 384) -> (736, 416)",32,7008679
"(704, 416) -> (736, 448)",4,3933869
"(704, 416) -> (736, 448)",8,3652121
"(704, 416) -> (736, 448)",16,4594533
"(704, 416) -> (736, 448)",32,7008679
"(704, 448) -> (736, 480)",4,3792677
"(704, 448) -> (736, 480)",8,3722717
"(704, 448) -> (736, 480)",16,4629831
"(704, 448) -> (736, 480)",32,7008679
"(704, 480) -> (736, 512)",4,3792677
"(704, 480) -> (736, 512)",8,3722717
"(704, 480) -> (736, 512)",16,4594533
"(704, 480) -> (736, 512)",32,7043977
"(736, 0) -> (768, 32)",4,4065461
"(736, 0) -> (768, 32)",8,3642821
"(736, 0) -> (768, 32)",16,4585383
"(736, 0) -> (768, 32)",32,6965607
"(736, 32) -> (768, 64)",4,4069061
"(736, 32) -> (768, 64)",8,3646121
"(736, 32) -> (768, 64)",16,4623831
"(736, 32) -> (768, 64)",32,7002679
"(736, 64) -> (768, 96)",4,3786677
"(736, 64) -> (768, 96)",8,3787313
"(736, 64) -> (768, 96)",16,4588533
"(736, 64) -> (768, 96)",32,7002679
"(736, 96) -> (768, 128)",4,3786677
"(736, 96) -> (768, 128)",8,3787313
"(736, 96) -> (768, 128)",16,4588533
"(736, 96) -> (768, 128)",32,7002679
"(736, 128) -> (768, 160)",4,3927869
"(736, 128) -> (768, 160)",8,3646121
"(736, 128) -> (768, 160)",16,4588533
"(736, 128) -> (768, 160)",32,7002679
"(736, 160) -> (768, 192)",4,4069061
"(736, 160) -> (768, 192)",8,3646121
"(736, 160) -> (768, 192)",16,4588533
"(736, 160) -> (768, 192)",32,7002679
"(736, 192) -> (768, 224)",4,3786677
"(736, 192) -> (768, 224)",8,3646121
"(736, 192) -> (768, 224)",16,4623831
"(736, 192) -> (768, 224)",32,7002679
"(736, 224) -> (768, 256)",4,4072061
"(736, 224) -> (768, 256)",8,3719717
"(736, 224) -> (768, 256)",16,4591533
"(736, 224) -> (768, 256)",32,7005679
"(736, 256) -> (768, 288)",4,3933869
"(736, 256) -> (768, 288)",8,3652121
"(736, 256) -> (768, 288)",16,4594533
"(736, 256) -> (768, 288)",32,7008679
"(736, 288) -> (768, 320)",4,4075061
"(736, 288) -> (768, 320)",8,3652121
"(736, 288) -> (768, 320)",16,4594533
"(736, 288) -> (768, 320)",32,7008679
"(736, 320) -> (768, 352)",4,3933869
"(736, 320) -> (768, 352)",8,3652121
"(736, 320) -> (768, 352)",16,4629831
"(736, 320) -> (768, 352)",32,7008679
"(736, 352) -> (768, 384)",4,3792677
"(736, 352) -> (768, 384)",8,3722717
"(736, 352) -> (768, 384)",16,4629831
"(736, 352) -> (768, 384)",32,7008679
"(736, 384) -> (768, 416)",4,4075061
"(736, 384) -> (768, 416)",8,3722717
"(736, 384) -> (768, 416)",16,4594533
"(736, 384) -> (768, 416)",32,7008679
"(736, 416) -> (768, 448)",4,3933869
"(736, 416) -> (768, 448)",8,3652121
"(736, 416) -> (768, 448)",16,4594533
"(736, 416) -> (768, 448)",32,7008679
"(736, 448) -> (768, 480)",4,3792677
"(736, 448) -> (768, 480)",8,3722717
"(736, 448) -> (768, 480)",16,4629831
"(736, 448) -> (768, 480)",32,7008679
"(736, 480) -> (768, 512)",4,3792677
"(736, 480) -> (768, 512)",8,3722717
"(736, 480) -> (768, 512)",16,4594533
"(736, 480) -> (768, 512)",32,7043977
"(768, 0) -> (800, 32)",4,4065461
"(768, 0) -> (800, 32)",8,3642821
"(768, 0) -> (800, 32)",16,4585383
"(768, 0) -> (800, 32)",32,6965607
"(768, 32) -> (800, 64)",4,4069061
"(768, 32) -> (800, 64)",8,3646121
"(768, 32) -> (800, 64)",16,4623831
"(768, 32) -> (800, 64)",32,7002679
"(768, 64) -> (800, 96)",4,3786677
"(768, 64) -> (800, 96)",8,3787313
"(768, 64) -> (800, 96)",16,4588533
"(768, 64) -> (800, 96)",32,7002679
"(768, 96) -> (800, 128)",4,3786677
"(768, 96) -> (800, 128)",8,3787313
"(768, 96) -> (800, 128)",16,4588533
"(768, 96) -> (800, 128)",32,7002679
"(768, 128) -> (800, 160)",4,3927869
"(768, 128) -> (800, 160)",8,3646121
"(768, 128) -> (800, 160)",16,4588533
"(768, 128) -> (800, 160)",32,7002679
"(768, 160) -> (800, 192)",4,4069061
"(768, 160) -> (800, 192)",8,3646121
"(768, 160) -> (800, 192)",16,4588533
"(768, 160) -> (800, 192)",32,7002679
"(768, 192) -> (800, 224)",4,3786677
"(768, 192) -> (800, 224)",8,3646121
"(768, 192) -> (800, 224)",16,4623831
"(768, 192) -> (800, 224)",32,7002679
"(768, 224) -> (800, 256)",4,4072061
"(768, 224) -> (800, 256)",8,3719717
"(768, 224) -> (800, 256)",16,4591533
"(768, 224) -> (800, 256)",32,7005679
"(768, 256) -> (800, 288)",4,3933869
"(768, 256) -> (800, 288)",8,3652121
"(768, 256) -> (800, 288)",16,4594533
"(768, 256) -> (800, 288)",32,7008679
"(768, 288) -> (800, 320)",4,4075061
"(768, 288) -> (800, 320)",8,3722717
"(768, 288) -> (800, 320)",16,4594533
"(768, 288) -> (800, 320)",32,7008679
"(768, 320) -> (800, 352)",4,3933869
"(768, 320) -> (800, 352)",8,3652121
"(768, 320) -> (800, 352)",16,4629831
"(768, 320) -> (800, 352)",32,7008679
"(768, 352) -> (800, 384)",4,3792677
"(768, 352) -> (800, 384)",8,3722717
"(768, 352) -> (800, 384)",16,4629831
"(768, 352) -> (800, 384)",32,7008679
"(768, 384) -> (800, 416)",4,4075061
"(768, 384) -> (800, 416)",8,3722717
"(768, 384) -> (800, 416)",16,4594533
"(768, 384) -> (800, 416)",32,7008679
"(768, 416) -> (800, 448)",4,3933869
"(768, 416) -> (800, 448)",8,3652121
"(768, 416) -> (800, 448)",16,4594533
"(768, 416) -> (800, 448)",32,7008679
"(768, 448) -> (800, 480)",4,3792677
"(768, 448) -> (800, 480)",8,3722717
"(768, 448) -> (800, 480)",16,4665129
"(768, 448) -> (800, 480)",32,7008679
"(768, 480) -> (800, 512)",4,3792677
"(768, 480) -> (800, 512)",8,3722717
"(768, 480) -> (800, 512)",16,4594533
"(768, 480) -> (800, 512)",32,7043977
"(800, 0) -> (832, 32)",4,4065461
"(800, 0) -> (832, 32)",8,3642821
"(800, 0) -> (832, 32)",16,4585383
"(800, 0) -> (832, 32)",32,6965607
"(800, 32) -> (832, 64)",4,4069061
"(800, 32) -> (832, 64)",8,3646121
"(800, 32) -> (832, 64)",16,4623831
"(800, 32) -> (832, 64)",32,7002679
"(800, 64) -> (832, 96)",4,3786677
"(800, 64) -> (832, 96)",8,3787313
"(800, 64) -> (832, 96)",16,4588533
"(800, 64) -> (832, 96)",32,7002679
"(800, 96) -> (832, 128)",4,3927869
"(800, 96) -> (832, 128)",8,3787313
"(800, 96) -> (832, 128)",16,4588533
"(800, 96) -> (832, 128)",32,7002679
"(800, 128) -> (832, 160)",4,3927869
"(800, 128) -> (832, 160)",8,3646121
"(800, 128) -> (832, 160)",16,4623831
"(800, 128) -> (832, 160)",32,7002679
"(800, 160) -> (832, 192)",4,4069061
"(800, 160) -> (832, 192)",8,3646121
"(800, 160) -> (832, 192)",16,4588533
"(800, 160) -> (832, 192)",32,7002679
"(800, 192) -> (832, 224)",4,3786677
"(800, 192) -> (832, 224)",8,3646121
"(800, 192) -> (832, 224)",16,4623831
"(800, 192) -> (832, 224)",32,7002679
"(800, 224) -> (832, 256)",4,4072061
"(800, 224) -> (832, 256)",8,3719717
"(800, 224) -> (832, 256)",16,4591533
"(800, 224) -> (832, 256)",32,7005679
"(800, 256) -> (832, 288)",4,4075061
"(800, 256) -> (832, 288)",8,3652121
"(800, 256) -> (832, 288)",16,4594533
"(800, 256) -> (832, 288)",32,7008679
"(800, 288) -> (832, 320)",4,4075061
"(800, 288) -> (832, 320)",8,3722717
"(800, 288) -> (832, 320)",16,4594533
"(800, 288) -> (832, 320)",32,7008679
"(800, 320) -> (832, 352)",4,3933869
"(800, 320) -> (832, 352)",8,3652121
"(800, 320) -> (832, 352)",16,4629831
"(800, 320) -> (832, 352)",32,7008679
"(800, 352) -> (832, 384)",4,3792677
"(800, 352) -> (832, 384)",8,3722717
"(800, 352) -> (832, 384)",16,4629831
"(800, 352) -> (832, 384)",32,7008679
"(800, 384) -> (832, 416)",4,4075061
"(800, 384) -> (832, 416)",8,3722717
"(800, 384) -> (832, 416)",16,4594533
"(800, 384) -> (832, 416)",32,7008679
"(800, 416) -> (832, 448)",4,3933869
"(800, 416) -> (832, 448)",8,3652121
"(800, 416) -> (832, 448)",16,4594533
"(800, 416) -> (832, 448)",32,7008679
"(800, 448) -> (832, 480)",4,3792677
"(800, 448) -> (832, 480)",8,3722717
"(800, 448) -> (832, 480)",16,4665129
"(800, 448) -> (832, 480)",32,7008679
"(800, 480) -> (832, 512)",4,3792677
"(800, 480) -> (832, 512)",8,3722717
"(800, 480) -> (832, 512)",16,4594533
"(800, 480) -> (832, 512)",32,7043977
"(832, 0) -> (864, 32)",4,4065461
"(832, 0) -> (864, 32)",8,3642821
"(832, 0) -> (864, 32)",16,4585383
"(832, 0) -> (864, 32)",32,6965607
"(832, 32) -> (864, 64)",4,4069061
"(832, 32) -> (864, 64)",8,3646121
"(832, 32) -> (864, 64)",16,4623831
"(832, 32) -> (864, 64)",32,7002679
"(832, 64) -> (864, 96)",4,3786677
"(832, 64) -> (864, 96)",8,3787313
"(832, 64) -> (864, 96)",16,4588533
"(832, 64) -> (864, 96)",32,7002679
"(832, 96) -> (864, 128)",4,3927869
"(832, 96) -> (864, 128)",8,3787313
"(832, 96) -> (864, 128)",16,4588533
"(832, 96) -> (864, 128)",32,7002679
"(832, 128) -> (864, 160)",4,3927869
"(832, 128) -> (864, 160)",8,3646121
"(832, 128) -> (864, 160)",16,4623831
"(832, 128) -> (864, 160)",32,7002679
"(832, 160) -> (864, 192)",4,4069061
"(832, 160) -> (864, 192)",8,3646121
"(832, 160) -> (864, 192)",16,4588533
"(832, 160) -> (864, 192)",32,7002679
"(832, 192) -> (864, 224)",4,3786677
"(832, 192) -> (864, 224)",8,3646121
"(832, 192) -> (864, 224)",16,4623831
"(832, 192) -> (864, 224)",32,7002679
"(832, 224) -> (864, 256)",4,4072061
"(832, 224) -> (864, 256)",8,3719717
"(832, 224) -> (864, 256)",16,4591533
"(832, 224) -> (864, 256)",32,7005679
"(832, 256) -> (864, 288)",4,4075061
"(832, 256) -> (864, 288)",8,3652121
"(832, 256) -> (864, 288)",16,4594533
"(832, 256) -> (864, 288)",32,7008679
"(832, 288) -> (864, 320)",4,4075061
"(832, 288) -> (864, 320)",8,3722717
"(832, 288) -> (864, 320)",16,4594533
"(832, 288) -> (864, 320)",32,7008679
"(832, 320) -> (864, 352)",4,3933869
"(832, 320) -> (864, 352)",8,3652121
"(832, 320) -> (864, 352)",16,4629831
"(832, 320) -> (864, 352)",32,7008679
"(832, 352) -> (864, 384)",4,3792677
"(832, 352) -> (864, 384)",8,3722717
"(832, 352) -> (864, 384)",16,4629831
"(832, 352) -> (864, 384)",32,7008679
"(832, 384) -> (864, 416)",4,4075061
"(832, 384) -> (864, 416)",8,3722717
"(832, 384) -> (864, 416)",16,4594533
"(832, 384) -> (864, 416)",32,7008679
"(832, 416) -> (864, 448)",4,3933869
"(832, 416) -> (864, 448)",8,3652121
"(832, 416) -> (864, 448)",16,4594533
"(832, 416) -> (864, 448)",32,7008679
"(832, 448) -> (864, 480)",4,3792677
"(832, 448) -> (864, 480)",8,3793313
"(832, 448) -> (864, 480)",16,4665129
"(832, 448) -> (864, 480)",32,7008679
"(832, 480) -> (864, 512)",4,3792677
"(832, 480) -> (864, 512)",8,3722717
"(832, 480) -> (864, 512)",16,4594533
"(832, 480) -> (864, 512)",32,7043977
"(864, 0) -> (896, 32)",4,4065461
"(864, 0) -> (896, 32)",8,3642821
"(864, 0) -> (896, 32)",16,4585383
"(864, 0) -> (896, 32)",32,6965607
"(864, 32) -> (896, 64)",4,4069061
"(864, 32) -> (896, 64)",8,3646121
"(864, 32) -> (896, 64)",16,4623831
"(864, 32) -> (896, 64)",32,7002679
"(864, 64) -> (896, 96)",4,3786677
"(864, 64) -> (896, 96)",8,3787313
"(864, 64) -> (896, 96)",16,4588533
"(864, 64) -> (896, 96)",32,7002679
"(864, 96) -> (896, 128)",4,3927869
"(864, 96) -> (896, 128)",8,3787313
"(864, 96) -> (896, 128)",16,4588533
"(864, 96) -> (896, 128)",32,7002679
"(864, 128) -> (896, 160)",4,3927869
"(864, 128) -> (896, 160)",8,3646121
"(864, 128) -> (896, 160)",16,4623831
"(864, 128) -> (896, 160)",32,7002679
"(864, 160) -> (896, 192)",4,4069061
"(864, 160) -> (896, 192)",8,3646121
"(864, 160) -> (896, 192)",16,4588533
"(864, 160) -> (896, 192)",32,7002679
"(864, 192) -> (896, 224)",4,3786677
"(864, 192) -> (896, 224)",8,3646121
"(864, 192) -> (896, 224)",16,4623831
"(864, 192) -> (896, 224)",32,7002679
"(864, 224) -> (896, 256)",4,4072061
"(864, 224) -> (896, 256)",8,3719717
"(864, 224) -> (896, 256)",16,4591533
"(864, 224) -> (896, 256)",32,7005679
"(864, 256) -> (896, 288)",4,4075061
"(864, 256) -> (896, 288)",8,3652121
"(864, 256) -> (896, 288)",16,4594533
"(864, 256) -> (896, 288)",32,7008679
"(864, 288) -> (896, 320)",4,4075061
"(864, 288) -> (896, 320)",8,3722717
"(864, 288) -> (896, 320)",16,4594533
"(864, 288) -> (896, 320)",32,7008679
"(864, 320) -> (896, 352)",4,3933869
"(864, 320) -> (896, 352)",8,3652121
"(864, 320) -> (896, 352)",16,4629831
"(864, 320) -> (896, 352)",32,7008679
"(864, 352) -> (896, 384)",4,3933869
"(864, 352) -> (896, 384)",8,3722717
"(864, 352) -> (896, 384)",16,4629831
"(864, 352) -> (896, 384)",32,7008679
"(864, 384) -> (896, 416)",4,4075061
"(864, 384) -> (896, 416)",8,3722717
"(864, 384) -> (896, 416)",16,4594533
"(864, 384) -> (896, 416)",32,7043977
"(864, 416) -> (896, 448)",4,3933869
"(864, 416) -> (896, 448)",8,3652121
"(864, 416) -> (896, 448)",16,4594533
"(864, 416) -> (896, 448)",32,7008679
"(864, 448) -> (896, 480)",4,3792677
"(864, 448) -> (896, 480)",8,3793313
"(864, 448) -> (896, 480)",16,4665129
"(864, 448) -> (896, 480)",32,7008679
"(864, 480) -> (896, 512)",4,3792677
"(864, 480) -> (896, 512)",8,3722717
"(864, 480) -> (896, 512)",16,4594533
"(864, 480) -> (896, 512)",32,7043977
"(896, 0) -> (928, 32)",4,4065461
"(896, 0) -> (928, 32)",8,3642821
"(896, 0) -> (928, 32)",16,4585383
"(896, 0) -> (928, 32)",32,6965607
"(896, 32) -> (928, 64)",4,4069061
"(896, 32) -> (928, 64)",8,3646121
"(896, 32) -> (928, 64)",16,4623831
"(896, 32) -> (928, 64)",32,7002679
"(896, 64) -> (928, 96)",4,3786677
"(896, 64) -> (928, 96)",8,3787313
"(896, 64) -> (928, 96)",16,4588533
"(896, 64) -> (928, 96)",32,7002679
"(896, 96) -> (928, 128)",4,4069061
"(896, 96) -> (928, 128)",8,3787313
"(896, 96) -> (928, 128)",16,4588533
"(896, 96) -> (928, 128)",32,7002679
"(896, 128) -> (928, 160)",4,3927869
"(896, 128) -> (928, 160)",8,3646121
"(896, 128) -> (928, 160)",16,4623831
"(896, 128) -> (928, 160)",32,7002679
"(896, 160) -> (928, 192)",4,4069061
"(896, 160) -> (928, 192)",8,3646121
"(896, 160) -> (928, 192)",16,4588533
"(896, 160) -> (928, 192)",32,7002679
"(896, 192) -> (928, 224)",4,3786677
"(896, 192) -> (928, 224)",8,3646121
"(896, 192) -> (928, 224)",16,4623831
"(896, 192) -> (928, 224)",32,7002679
"(896, 224) -> (928, 256)",4,4072061
"(896, 224) -> (928, 256)",8,3719717
"(896, 224) -> (928, 256)",16,4591533
"(896, 224) -> (928, 256)",32,7005679
"(896, 256) -> (928, 288)",4,4075061
"(896, 256) -> (928, 288)",8,3652121
"(896, 256) -> (928, 288)",16,4594533
"(896, 256) -> (928, 288)",32,7008679
"(896, 288) -> (928, 320)",4,4075061
"(896, 288) -> (928, 320)",8,3722717
"(896, 288) -> (928, 320)",16,4594533
"(896, 288) -> (928, 320)",32,7008679
"(896, 320) -> (928, 352)",4,3933869
"(896, 320) -> (928, 352)",8,3652121
"(896, 320) -> (928, 352)",16,4629831
"(896, 320) -> (928, 352)",32,7008679
"(896, 352) -> (928, 384)",4,3933869
"(896, 352) -> (928, 384)",8,3722717
"(896, 352) -> (928, 384)",16,4629831
"(896, 352) -> (928, 384)",32,7008679
"(896, 384) -> (928, 416)",4,4075061
"(896, 384) -> (928, 416)",8,3722717
"(896, 384) -> (928, 416)",16,4594533
"(896, 384) -> (928, 416)",32,7043977
"(896, 416) -> (928, 448)",4,3933869
"(896, 416) -> (928, 448)",8,3652121
"(896, 416) -> (928, 448)",16,4594533
"(896, 416) -> (928, 448)",32,7008679
"(896, 448) -> (928, 480)",4,3792677
"(896, 448) -> (928, 480)",8,3793313
"(896, 448) -> (928, 480)",16,4665129
"(896, 448) -> (928, 480)",32,7008679
"(896, 480) -> (928, 512)",4,3792677
"(896, 480) -> (928, 512)",8,3722717
"(896, 480) -> (928, 512)",16,4594533
"(896, 480) -> (928, 512)",32,7043977
"(928, 0) -> (960, 32)",4,4065461
"(928, 0) -> (960, 32)",8,3642821
"(928, 0) -> (960, 32)",16,4585383
"(928, 0) -> (960, 32)",32,6965607
"(928, 32) -> (960, 64)",4,4069061
"(928, 32) -> (960, 64)",8,3646121
"(928, 32) -> (960, 64)",16,4623831
"(928, 32) -> (960, 64)",32,7002679
"(928, 64) -> (960, 96)",4,3786677
"(928, 64) -> (960, 96)",8,3787313
"(928, 64) -> (960, 96)",16,4588533
"(928, 64) -> (960, 96)",32,7002679
"(928, 96) -> (960, 128)",4,4069061
"(928, 96) -> (960, 128)",8,3787313
"(928, 96) -> (960, 128)",16,4588533
"(928, 96) -> (960, 128)",32,7002679
"(928, 128) -> (960, 160)",4,3927869
"(928, 128) -> (960, 160)",8,3646121
"(928, 128) -> (960, 160)",16,4623831
"(928, 128) -> (960, 160)",32,7002679
"(928, 160) -> (960, 192)",4,4069061
"(928, 160) -> (960, 192)",8,3646121
"(928, 160) -> (960, 192)",16,4588533
"(928, 160) -> (960, 192)",32,7002679
"(928, 192) -> (960, 224)",4,3786677
"(928, 192) -> (960, 224)",8,3646121
"(928, 192) -> (960, 224)",16,4623831
"(928, 192) -> (960, 224)",32,7002679
"(928, 224) -> (960, 256)",4,4072061
"(928, 224) -> (960, 256)",8,3719717
"(928, 224) -> (960, 256)",16,4591533
"(928, 224) -> (960, 256)",32,7005679
"(928, 256) -> (960, 288)",4,4075061
"(928, 256) -> (960, 288)",8,3652121
"(928, 256) -> (960, 288)",16,4594533
"(928, 256) -> (960, 288)",32,7008679
"(928, 288) -> (960, 320)",4,4075061
"(928, 288) -> (960, 320)",8,3722717
"(928, 288) -> (960, 320)",16,4594533
"(928, 288) -> (960, 320)",32,7008679
"(928, 320) -> (960, 352)",4,3933869
"(928, 320) -> (960, 352)",8,3652121
"(928, 320) -> (960, 352)",16,4629831
"(928, 320) -> (960, 352)",32,7008679
"(928, 352) -> (960, 384)",4,3933869
"(928, 352) -> (960, 384)",8,3722717
"(928, 352) -> (960, 384)",16,4629831
"(928, 352) -> (960, 384)",32,7008679
"(928, 384) -> (960, 416)",4,4075061
"(928, 384) -> (960, 416)",8,3722717
"(928, 384) -> (960, 416)",16,4594533
"(928, 384) -> (960, 416)",32,7043977
